user,activity,timestamp,x-axis,y-axis,z-axis
1,Walking,5017840000000.00,-0.08,17.58,-1.88
1,Walking,5017890000000.00,-5.82,8.01,-6.47
1,Walking,5017940000000.00,-2.72,11.73,-1.42
1,Walking,5017990000000.00,1.46,10.8,-2.14
1,Walking,5018040000000.00,4.44,7.74,-1.42
1,Walking,5018090000000.00,4.9,6.97,-1.14
1,Walking,5018140000000.00,4.75,8.66,1.84
1,Walking,5018190000000.00,7.78,9.19,0.53
1,Walking,5018240000000.00,6.93,11.88,1.69
1,Walking,5018290000000.00,11.99,11.75,2.34
1,Walking,5018340000000.00,7.86,12.79,1.27
1,Walking,5018390000000.00,6.13,17.88,-1.88
1,Walking,5018440000000.00,0.34,19.5,-8.2
1,Walking,5018490000000.00,-4.4,6.93,0.53
1,Walking,5018540000000.00,-0.3,3.41,-1.92
1,Walking,5018590000000.00,-0.15,1.08,-0.65
1,Walking,5018640000000.00,-7.86,3.99,-2.72
1,Walking,5018690000000.00,10.61,13.76,9.11
1,Walking,5018740000000.00,17.62,11.92,3.26
1,Walking,5018790000000.00,0.42,6.55,-2.3
1,Walking,5018840000000.00,-0.38,18.2,-5.33
1,Walking,5018890000000.00,-3.17,9.15,-5.37
1,Walking,5018940000000.00,0.31,10.57,-3.45
1,Walking,5018990000000.00,3.17,9.51,-1.61
1,Walking,5019040000000.00,4.37,5.33,0.46
1,Walking,5019090000000.00,3.68,7.82,-1.5
1,Walking,5019140000000.00,2.79,10.12,-1.57
1,Walking,5019190000000.00,7.97,9.34,2.79
1,Walking,5019240000000.00,8.47,12.95,1.33
1,Walking,5019290000000.00,12.76,11.45,2.76
1,Walking,5019340000000.00,7.55,13.57,0.93
1,Walking,5019390000000.00,4.21,18.54,-2.98
1,Walking,5019440000000.00,-1.33,18.77,-9.11
1,Walking,5019490000000.00,-2.91,6.63,3.45
1,Walking,5019540000000.00,1.08,2.6,-1.92
1,Walking,5019590000000.00,-1.69,0.89,-2.34
1,Walking,5019640000000.00,-7.93,3.11,-2.07
1,Walking,5019690000000.00,14.29,15.4,5.24
1,Walking,5019740000000.00,11.41,12.53,5.43
1,Walking,5019790000000.00,-1.5,12.45,2.53
1,Walking,5019840000000.00,-1.33,13.57,-6.47
1,Walking,5019890000000.00,-0.57,7.78,-5.09
1,Walking,5019940000000.00,1.99,11.6,-4.4
1,Walking,5019990000000.00,2.76,8.35,-1.23
1,Walking,5020040000000.00,4.37,6.74,-0.3
1,Walking,5020090000000.00,4.1,8.77,2.98
1,Walking,5020140000000.00,2.68,9.92,0.61
1,Walking,5020190000000.00,7.01,9.43,-0.46
1,Walking,5020240000000.00,8.28,11.41,0
1,Walking,5020240000000.00,8.28,11.41,0
1,Walking,5020300000000.00,12.72,11.14,4.06
1,Walking,5020350000000.00,6.09,14.48,0.34
1,Walking,5020400000000.00,3.26,19.46,-3.76
1,Walking,5020450000000.00,-2.3,17.43,-8.69
1,Walking,5020500000000.00,-0.34,5.9,1.65
1,Walking,5020550000000.00,1.31,1.46,-1.23
1,Walking,5020600000000.00,-1.76,1.57,-2.56
1,Walking,5020650000000.00,-9.08,4.29,-2.56
1,Walking,5020700000000.00,11.99,16.86,8.77
1,Walking,5020750000000.00,12.68,12.6,3.49
1,Walking,5020800000000.00,-0.46,1.14,-9.08
1,Walking,5020850000000.00,6.74,19.23,4.82
1,Walking,5020900000000.00,-1.46,9.08,-2.91
1,Walking,5020950000000.00,0.34,8.12,-1.84
1,Walking,5021000000000.00,2.03,8.35,-2.18
1,Walking,5021070000000.00,3.53,5.9,-2.18
1,Walking,5021120000000.00,4.44,9.92,-0.89
1,Walking,5021170000000.00,3.6,9.92,0
1,Walking,5021220000000.00,7.7,11.26,4.44
1,Walking,5021270000000.00,8.69,10.53,-0.8
1,Walking,5021320000000.00,12.68,12.41,3.53
1,Walking,5021370000000.00,5.56,15.47,0.72
1,Walking,5021420000000.00,2.11,19.42,-4.25
1,Walking,5021470000000.00,-3.76,16.04,-8.16
1,Walking,5021520000000.00,0.15,5.28,1.84
1,Walking,5021570000000.00,0.95,1.92,-1.27
1,Walking,5021620000000.00,-3.26,2.45,-3.02
1,Walking,5021670000000.00,-8.12,5.09,-1.23
1,Walking,5021720000000.00,17.67,17.77,4.18
1,Walking,5021770000000.00,10.95,7.46,3.15
1,Walking,5021820000000.00,-0.89,8.69,-0.19
1,Walking,5021870000000.00,0.95,16.7,-4.56
1,Walking,5021920000000.00,0.31,8.24,-3.76
1,Walking,5021970000000.00,1.8,11.84,-2.3
1,Walking,5022020000000.00,2.96,8.08,-0.91
1,Walking,5022070000000.00,3.72,5.94,-1.04
1,Walking,5022120000000.00,3.3,8.39,-0.04
1,Walking,5022170000000.00,2.41,9.96,0.99
1,Walking,5022220000000.00,6.36,9.38,0.84
1,Walking,5022270000000.00,7.74,11.54,-0.42
1,Walking,5022320000000.00,13.59,12.49,3.68
1,Walking,5022370000000.00,7.31,11.92,2.96
1,Walking,5022420000000.00,4.25,19.19,-3.17
1,Walking,5022470000000.00,-2.96,18.12,-8.62
1,Walking,5022520000000.00,-2.91,5.18,2.72
1,Walking,5022570000000.00,3.49,1.12,-1.57
1,Walking,5022620000000.00,-1.42,1.38,-1.92
1,Walking,5022670000000.00,-5.94,3.02,-1.95
1,Walking,5022720000000.00,12.95,17.24,8.66
1,Walking,5022770000000.00,12.22,12.34,7.01
1,Walking,5022820000000.00,-0.76,11.84,-0.76
1,Walking,5022870000000.00,-3.06,12.64,-5.2
1,Walking,5022920000000.00,-0.65,11.03,-4.29
1,Walking,5022970000000.00,2.76,11.3,-3.83
1,Walking,5023020000000.00,3.83,8.12,-0.23
1,Walking,5023070000000.00,5.22,6.09,-0.23
1,Walking,5023120000000.00,4.02,6.93,0
1,Walking,5023170000000.00,3.34,10.08,-0.65
1,Walking,5023220000000.00,5.79,10.8,1.76
1,Walking,5023270000000.00,8.31,13.25,2.83
1,Walking,5023320000000.00,12.34,12.22,3.21
1,Walking,5023370000000.00,6.17,14.14,-0.04
1,Walking,5023420000000.00,2.45,19.27,-3.87
1,Walking,5023470000000.00,-2.83,16.17,2.96
1,Walking,5023540000000.00,-1.46,4.82,2.96
1,Walking,5023590000000.00,0.46,0.65,-1.42
1,Walking,5023640000000.00,-6.05,3.57,-2.75
1,Walking,5023690000000.00,0.11,11.5,10.34
1,Walking,5023740000000.00,18.43,16.86,-0.65
1,Walking,5023790000000.00,4.71,5.09,1.04
1,Walking,5023840000000.00,-0.23,17.73,-2.37
1,Walking,5023890000000.00,-2.11,8.66,-5.98
1,Walking,5023940000000.00,0.19,12.03,-2.45
1,Walking,5023990000000.00,2.07,10.27,-2.11
1,Walking,5024040000000.00,4.86,7.35,-0.99
1,Walking,5024090000000.00,4.56,4.94,0.46
1,Walking,5024140000000.00,2.98,9.7,0.04
1,Walking,5024190000000.00,3.79,9.43,-0.15
1,Walking,5024240000000.00,6.4,11.84,0.11
1,Walking,5024290000000.00,11.11,13.4,3.68
1,Walking,5024340000000.00,8.73,11.69,3.02
1,Walking,5024390000000.00,4.37,16.74,-3.64
1,Walking,5024440000000.00,0.38,19.42,-5.71
1,Walking,5024490000000.00,-3.17,10.88,-0.23
1,Walking,5024540000000.00,0.72,3.34,-1.69
1,Walking,5024590000000.00,-0.76,0.69,-2.07
1,Walking,5024640000000.00,-7.12,3.64,-4.82
1,Walking,5024690000000.00,-0.61,11.8,10.46
1,Walking,5024740000000.00,18.73,17.62,-1.8
1,Walking,5024790000000.00,3.76,1.69,-3.06
1,Walking,5024840000000.00,1.33,19.31,0.8
1,Walking,5024890000000.00,-1.8,9.62,-4.71
1,Walking,5024940000000.00,0.72,9.96,-2.41
1,Walking,5024990000000.00,1.38,9.53,-2.22
1,Walking,5025040000000.00,3.11,7.74,-1.04
1,Walking,5025090000000.00,2.45,6.02,-0.57
1,Walking,5025140000000.00,3.57,9.04,-0.84
1,Walking,5025190000000.00,5.94,11.56,-0.23
1,Walking,5025240000000.00,7.63,12.41,5.52
1,Walking,5025290000000.00,12.6,10.34,3.99
1,Walking,5025340000000.00,10.23,12.83,-1.5
1,Walking,5025390000000.00,4.9,18.92,-2.18
1,Walking,5025440000000.00,-1.8,19.04,-9.3
1,Walking,5025490000000.00,-3.3,7.67,1.84
1,Walking,5025540000000.00,1.95,1.54,-1.42
1,Walking,5025590000000.00,-1.5,0.95,-1.99
1,Walking,5025640000000.00,-8.96,3.02,-3.41
1,Walking,5025690000000.00,9.58,15.43,8.5
1,Walking,5025740000000.00,14.71,13.18,1.5
1,Walking,5025790000000.00,8.77,9.08,0.89
1,Walking,5025840000000.00,-4.37,14.63,-4.56
1,Walking,5025840000000.00,-4.37,14.63,-4.56
1,Walking,5025940000000.00,-3.26,9.51,-3.49
1,Walking,5025940000000.00,-3.26,9.51,-3.49
1,Walking,5026000000000.00,2.3,9.38,-1.84
1,Walking,5026050000000.00,4.06,5.24,-0.72
1,Walking,5026100000000.00,4.37,6.89,-0.99
1,Walking,5026150000000.00,4.06,10.34,0.89
1,Walking,5026200000000.00,5.43,11.41,1.23
1,Walking,5026250000000.00,9.19,12.03,1.54
1,Walking,5026300000000.00,12.18,11.96,3.49
1,Walking,5026350000000.00,6.55,13.8,-0.38
1,Walking,5026400000000.00,3.34,19.5,-3.45
1,Walking,5026450000000.00,-4.52,15.85,-3.68
1,Walking,5026500000000.00,-0.69,5.01,-2.34
1,Walking,5026550000000.00,1.88,0.23,-0.95
1,Walking,5026600000000.00,-3.83,2.45,-2.6
1,Walking,5026650000000.00,-8.85,5.37,-2.07
1,Walking,5026700000000.00,18.05,17.5,2.53
1,Walking,5026750000000.00,10.12,8.96,2.91
1,Walking,5026800000000.00,1.8,16.7,2.53
1,Walking,5026850000000.00,-3.34,9.58,-7.08
1,Walking,5026900000000.00,-0.27,10.95,-2.64
1,Walking,5026950000000.00,1.73,10.8,-2.87
1,Walking,5027000000000.00,3.15,6.97,-0.5
1,Walking,5027050000000.00,4.4,6.4,-0.42
1,Walking,5027100000000.00,3.68,8.89,-0.15
1,Walking,5027150000000.00,5.09,10.04,1.38
1,Walking,5027200000000.00,5.98,11.07,1.38
1,Walking,5027250000000.00,10.84,10.15,2.6
1,Walking,5027300000000.00,11.88,11.6,1.73
1,Walking,5027350000000.00,6.28,17.01,-1.31
1,Walking,5027400000000.00,0.19,19.57,-9.04
1,Walking,5027450000000.00,-5.01,10.92,2.87
1,Walking,5027500000000.00,2.37,4.25,-2.03
1,Walking,5027550000000.00,0.08,1.57,-1.65
1,Walking,5027600000000.00,-5.28,2.26,-1.18
1,Walking,5027650000000.00,-5.98,6.13,4.71
1,Walking,5027700000000.00,19.53,17.62,-1.27
1,Walking,5027750000000.00,7.59,8.54,0.23
1,Walking,5027800000000.00,0.93,15.85,1.38
1,Walking,5027850000000.00,-4.75,8.2,-7.44
1,Walking,5027900000000.00,-0.61,12.98,-2.64
1,Walking,5027950000000.00,1.73,10.42,-3.17
1,Walking,5028000000000.00,4.1,6.59,1.92
1,Walking,5028050000000.00,4.4,6.55,-1.04
1,Walking,5028100000000.00,4.71,8.08,-2.07
1,Walking,5028150000000.00,6.02,9.53,1.31
1,Walking,5028200000000.00,5.83,11.88,2.56
1,Walking,5028250000000.00,9.89,12.07,1.23
1,Walking,5028300000000.00,11.35,11.73,2.72
1,Walking,5028350000000.00,6.21,16.44,-1.46
1,Walking,5028400000000.00,0.76,19.57,-6.78
1,Walking,5028450000000.00,-3.64,10.12,-1.73
1,Walking,5028500000000.00,-0.38,4.06,-1.8
1,Walking,5028550000000.00,0.42,1.04,-1.99
1,Walking,5028610000000.00,-6.4,3.21,-3.36
1,Walking,5028660000000.00,5.43,14.37,11.26
1,Walking,5028720000000.00,15.09,15.66,2.83
1,Walking,5028770000000.00,0.5,6.55,-3.53
1,Walking,5028820000000.00,1.04,17.88,-2.34
1,Walking,5028870000000.00,-1.04,7.82,-3.06
1,Walking,5028920000000.00,0.42,10.12,-2.37
1,Walking,5028970000000.00,1.99,9.3,-1.73
1,Walking,5029020000000.00,3.06,6.78,-0.89
1,Walking,5029070000000.00,3.83,6.74,-0.95
1,Walking,5029120000000.00,4.29,10.57,-1.27
1,Walking,5029170000000.00,5.24,10.34,-0.04
1,Walking,5029220000000.00,8.01,12.11,5.01
1,Walking,5029270000000.00,13.02,12.03,2.79
1,Walking,5029320000000.00,8.05,11.75,1.27
1,Walking,5029370000000.00,3.64,18.77,-1.65
1,Walking,5029420000000.00,-2.41,18.81,-8.5
1,Walking,5029470000000.00,-3.45,7.78,3.02
1,Walking,5029520000000.00,2.07,2.76,-1.53
1,Walking,5029570000000.00,-0.95,1.73,-2.18
1,Walking,5029620000000.00,-7.01,3.91,-3.17
1,Walking,5029670000000.00,8.81,14.41,9.38
1,Walking,5029720000000.00,14.94,14.48,2.96
1,Walking,5029770000000.00,0.38,7.4,-1.14
1,Walking,5029820000000.00,-0.69,16.47,-3.06
1,Walking,5029870000000.00,-1.53,9.38,-3.21
1,Walking,5029920000000.00,0.57,10.57,-2.75
1,Walking,5029970000000.00,1.92,8.89,-1.61
1,Walking,5030020000000.00,3.11,7.12,-0.72
1,Walking,5030070000000.00,3.21,7.01,-0.89
1,Walking,5030120000000.00,4.06,9.7,-0.84
1,Walking,5030170000000.00,5.28,10.57,-0.19
1,Walking,5030220000000.00,7.01,11.96,2.79
1,Walking,5030270000000.00,13.18,11.75,2.41
1,Walking,5030330000000.00,6.05,12.6,1.76
1,Walking,5030380000000.00,2.72,19.38,-2.22
1,Walking,5030430000000.00,-4.75,17.2,-7.35
1,Walking,5030480000000.00,-3.02,6.66,1.95
1,Walking,5030530000000.00,1.65,2.3,-1.76
1,Walking,5030580000000.00,-1.04,1.5,-1.76
1,Walking,5030630000000.00,-6.4,3.99,-2.22
1,Walking,5030680000000.00,14.56,15.28,4.99
1,Walking,5030730000000.00,12.18,11.11,3.53
1,Walking,5030780000000.00,-0.08,12.37,2.79
1,Walking,5030830000000.00,-2.11,15.13,-4.48
1,Walking,5030880000000.00,-0.42,9.23,-4.67
1,Walking,5030930000000.00,0.93,10.61,-4.1
1,Walking,5030980000000.00,2.3,6.32,-0.46
1,Walking,5031040000000.00,3.34,6.32,-0.46
1,Walking,5031090000000.00,2.83,9.66,1.99
1,Walking,5031140000000.00,4.25,10,0.34
1,Walking,5031190000000.00,7.12,10.5,-0.8
1,Walking,5031240000000.00,10.27,12.03,0.69
1,Walking,5031290000000.00,11.3,12.41,4.52
1,Walking,5031340000000.00,5.22,15.6,-0.46
1,Walking,5031390000000.00,0.53,19.53,-4.37
1,Walking,5031440000000.00,-5.52,13.14,-2.6
1,Walking,5031490000000.00,-1.73,5.94,-1.53
1,Walking,5031540000000.00,1.88,0.72,-0.91
1,Walking,5031590000000.00,-2.79,3.26,-2.6
1,Walking,5031640000000.00,-6.78,5.98,5.13
1,Walking,5031690000000.00,19.53,16.82,-0.89
1,Walking,5031740000000.00,6.17,11.22,0.15
1,Walking,5031790000000.00,-0.91,12.91,-1.8
1,Walking,5031840000000.00,-5.37,9.96,-5.18
1,Walking,5031890000000.00,-0.15,12.76,-2.11
1,Walking,5031940000000.00,3.11,8.2,0.04
1,Walking,5031990000000.00,3.91,7.86,-1.42
1,Walking,5032040000000.00,2.83,6.82,-2.07
1,Walking,5032090000000.00,2.18,9.08,0.8
1,Walking,5032140000000.00,6.09,9.81,0.19
1,Walking,5032190000000.00,6.32,12.34,2.37
1,Walking,5032240000000.00,10.95,11.37,1.5
1,Walking,5032290000000.00,10.99,11.41,1.31
1,Walking,5032340000000.00,5.37,17.92,-1.84
1,Walking,5032390000000.00,-1.46,19.53,-9.38
1,Walking,5032440000000.00,-4.71,8.28,3.91
1,Walking,5032490000000.00,0.15,3.3,-2.3
1,Walking,5032540000000.00,-0.11,0.38,-1.99
1,Walking,5032590000000.00,-6.63,2.6,-1.65
1,Walking,5032640000000.00,4.82,13.63,10.34
1,Walking,5032690000000.00,16.25,16.44,0.31
1,Walking,5032740000000.00,7.78,5.33,-1.14
1,Walking,5032790000000.00,0.19,16.97,-2.18
1,Walking,5032840000000.00,-3.36,9.19,-3.6
1,Walking,5032890000000.00,-1.8,11.14,-3.26
1,Walking,5032940000000.00,0.84,9.81,-2.49
1,Walking,5032990000000.00,2.91,7.74,-0.69
1,Walking,5033040000000.00,3.72,7.25,0
1,Walking,5033090000000.00,3.3,7.89,-0.5
1,Walking,5033140000000.00,4.79,9.66,-0.69
1,Walking,5033190000000.00,6.17,11.73,-0.23
1,Walking,5033240000000.00,8.96,11.54,2.98
1,Walking,5033290000000.00,12.22,13.48,4.18
1,Walking,5033340000000.00,5.63,13.21,0.08
1,Walking,5033390000000.00,3.3,19.42,-2.98
1,Walking,5033440000000.00,-3.21,17.92,-9
1,Walking,5033490000000.00,-2.49,4.99,3.3
1,Walking,5033540000000.00,0.93,1.46,-1.18
1,Walking,5033590000000.00,-0.91,1.46,-1.73
1,Walking,5033640000000.00,-7.27,3.87,-1.53
1,Walking,5033690000000.00,15.7,15.89,4.37
1,Walking,5033740000000.00,13.14,12.07,2.68
1,Walking,5033790000000.00,3.95,15.28,3.02
1,Walking,5033840000000.00,-4.59,9.96,-4.67
1,Walking,5033890000000.00,-3.26,10.23,-2.98
1,Walking,5033940000000.00,0.08,11.92,-3.17
1,Walking,5033990000000.00,3.02,8.58,-1.8
1,Walking,5034040000000.00,3.95,6.78,0.34
1,Walking,5034090000000.00,4.02,7.63,-0.8
1,Walking,5034140000000.00,3.41,9.85,-0.53
1,Walking,5034190000000.00,6.78,11.03,1.27
1,Walking,5034240000000.00,6.66,12.15,2.41
1,Walking,5034290000000.00,11.56,11.69,4.1
1,Walking,5034340000000.00,7.59,12.53,-0.11
1,Walking,5034390000000.00,4.71,18.77,-2.79
1,Walking,5034440000000.00,-1.08,18.81,-10.92
1,Walking,5034490000000.00,-2.64,5.43,3.95
1,Walking,5034540000000.00,1.33,2.76,-1.14
1,Walking,5034590000000.00,-1.61,2.03,-1.46
1,Walking,5034640000000.00,-7.93,3.76,-1.31
1,Walking,5034690000000.00,11.07,14.94,8.73
1,Walking,5034740000000.00,13.48,13.91,1.33
1,Walking,5034790000000.00,9.04,8.2,1.73
1,Walking,5034840000000.00,-1.88,15.98,-1.46
1,Walking,5034890000000.00,-2.91,9.66,-2.87
1,Walking,5034940000000.00,-1.95,10.99,-3.41
1,Walking,5034990000000.00,0.15,8.54,-2.14
1,Walking,5035040000000.00,2.34,7.4,-0.91
1,Walking,5035090000000.00,4.1,7.5,-0.23
1,Walking,5035140000000.00,4.82,10.15,-1.46
1,Walking,5035190000000.00,6.44,11.26,-0.19
1,Walking,5035240000000.00,7.27,11.8,4.1
1,Walking,5035290000000.00,11.75,11.56,1.84
1,Walking,5035340000000.00,8.47,11.07,0.53
1,Walking,5035390000000.00,4.63,17.77,-0.46
1,Walking,5035440000000.00,-1.33,19.53,-6.47
1,Walking,5035490000000.00,-5.37,9.92,1.04
1,Walking,5035540000000.00,0.61,3.26,-1.27
1,Walking,5035590000000.00,2.64,2.41,-0.04
1,Walking,5035640000000.00,-5.33,4.6,-2.03
1,Walking,5035690000000.00,-2.07,8.2,7.63
1,Walking,5035740000000.00,19.57,15.79,1.27
1,Walking,5035790000000.00,8.12,6.82,2.76
1,Walking,5035840000000.00,-0.8,14.48,-3.83
1,Walking,5035890000000.00,-3.91,12.37,-1.04
1,Walking,5035940000000.00,-1.61,8.85,-2.98
1,Walking,5035990000000.00,2.56,10.99,-2.72
1,Walking,5036040000000.00,4.02,7.63,-1.46
1,Walking,5036040000000.00,4.02,7.63,-1.46
1,Walking,5036110000000.00,4.1,7.5,-0.04
1,Walking,5036160000000.00,2.91,9.51,-0.46
1,Walking,5036210000000.00,4.52,10.38,0.57
1,Walking,5036270000000.00,7.4,10.88,1.23
1,Walking,5036320000000.00,10.27,11.6,2.11
1,Walking,5036370000000.00,8.39,11.65,2.37
1,Walking,5036420000000.00,3.02,18.12,-0.95
1,Walking,5036470000000.00,-2.07,19.27,-7.04
1,Walking,5036520000000.00,-2.72,9.15,0.34
1,Walking,5036570000000.00,3.49,2.49,-1.46
1,Walking,5036620000000.00,0,1.38,-1.42
1,Walking,5036670000000.00,-5.71,2.6,-2.68
1,Walking,5036720000000.00,-0.91,10.34,7.97
1,Walking,5036770000000.00,19.38,18.05,1.18
1,Walking,5036820000000.00,8.01,7.82,-0.23
1,Walking,5036870000000.00,-0.15,15.89,-1.92
1,Walking,5036920000000.00,-6.82,7.89,-4.06
1,Walking,5036970000000.00,-1.84,12.87,-0.8
1,Walking,5037020000000.00,1.12,10.12,-1.76
1,Walking,5037070000000.00,3.99,6.47,-1.31
1,Walking,5037120000000.00,5.6,7.08,-0.76
1,Walking,5037170000000.00,3.15,9.53,-0.11
1,Walking,5037220000000.00,3.83,9.81,0.72
1,Walking,5037270000000.00,6.44,11.96,0.89
1,Walking,5037320000000.00,8.85,10.73,1.14
1,Walking,5037370000000.00,11.41,11.75,2.56
1,Walking,5037420000000.00,4.79,15.85,0.53
1,Walking,5037470000000.00,0.46,19.57,-5.13
1,Walking,5037520000000.00,-5.01,14.56,-3.91
1,Walking,5037570000000.00,-0.11,3.72,-1.12
1,Walking,5037620000000.00,3.53,1.95,-0.3
1,Walking,5037670000000.00,-3.02,2.87,-1.38
1,Walking,5037720000000.00,-8.62,5.48,-0.91
1,Walking,5037770000000.00,16.44,14.21,4.86
1,Walking,5037820000000.00,14.98,10.57,4.21
1,Walking,5037870000000.00,1.23,17.35,3.02
1,Walking,5037920000000.00,-6.55,11.11,-7.7
1,Walking,5037970000000.00,-3.79,9.08,-1.95
1,Walking,5038020000000.00,1.12,13.1,-2.03
1,Walking,5038070000000.00,5.86,7.86,-0.27
1,Walking,5038120000000.00,6.4,5.09,-0.34
1,Walking,5038170000000.00,3.79,7.97,-1.27
1,Walking,5038220000000.00,1.76,10.34,-0.11
1,Walking,5038270000000.00,5.01,10.8,0.99
1,Walking,5038320000000.00,7.93,11.3,0.27
1,Walking,5038370000000.00,11.6,11.88,3.02
1,Walking,5038420000000.00,6.66,11.88,0.99
1,Walking,5038470000000.00,-1.38,19.15,-10.11
1,Walking,5038540000000.00,-1.38,19.15,-10.11
1,Walking,5038590000000.00,0.15,5.79,2.22
1,Walking,5038640000000.00,2.37,2.96,-0.53
1,Walking,5038690000000.00,-3.72,3.15,-2.41
1,Walking,5038740000000.00,-9.89,4.48,-1.65
1,Walking,5038790000000.00,10.73,14.52,7.31
1,Walking,5038840000000.00,14.6,14.44,1.33
1,Walking,5038890000000.00,10.73,12.76,-0.08
1,Walking,5038940000000.00,-6.17,11.11,-1.5
1,Walking,5038990000000.00,-2.68,8.54,-2.45
1,Walking,5039040000000.00,-0.84,10.99,-2.26
1,Walking,5039090000000.00,1.69,6.55,-1.38
1,Walking,5039140000000.00,3.41,6.36,-0.5
1,Walking,5039190000000.00,4.63,8.96,-2.75
1,Walking,5039240000000.00,5.83,11.88,-0.99
1,Walking,5039290000000.00,6.47,12.11,5.63
1,Walking,5039340000000.00,11.37,10.38,2.07
1,Walking,5039390000000.00,11.41,12.79,2.3
1,Walking,5039440000000.00,5.71,16.97,-0.27
1,Walking,5039490000000.00,0.23,19.57,-7.4
1,Walking,5039540000000.00,-6.24,13.53,-1.5
1,Walking,5039590000000.00,-1.8,4.14,-1.84
1,Walking,5039640000000.00,1.95,0.04,-0.69
1,Walking,5039690000000.00,-4.06,1.38,-2.22
1,Walking,5039740000000.00,-6.02,6.28,5.18
1,Walking,5039790000000.00,19.53,18.28,-2.79
1,Walking,5039840000000.00,6.4,9,0.5
1,Walking,5039890000000.00,0.5,14.9,-1.14
1,Walking,5039940000000.00,-3.6,8.73,-7.21
1,Walking,5039990000000.00,-0.95,11.84,-1.95
1,Walking,5040040000000.00,2.11,9.72,-1.38
1,Walking,5040090000000.00,4.18,7.06,0.27
1,Walking,5040140000000.00,3.45,5.71,-0.84
1,Walking,5040190000000.00,2.03,9.19,-1.57
1,Walking,5040240000000.00,3.02,10.73,-1.57
1,Walking,5040240000000.00,3.02,10.73,-1.57
1,Walking,5040300000000.00,8.35,12.95,3.6
1,Walking,5040350000000.00,13.02,12.18,3.26
1,Walking,5040400000000.00,7.89,13.38,2.15
1,Walking,5040450000000.00,3.17,18.7,-1.88
1,Walking,5040500000000.00,-3.06,19,-9.53
1,Walking,5040550000000.00,-4.86,8.39,3.76
1,Walking,5040600000000.00,-0.27,3.02,-2.56
1,Walking,5040650000000.00,1.38,-0.08,-1.42
1,Walking,5040700000000.00,-5.67,2.6,-3.06
1,Walking,5040750000000.00,8.35,13.72,8.39
1,Walking,5040800000000.00,15.28,16.4,3.21
1,Walking,5040850000000.00,-0.91,13.4,2.3
1,Walking,5040900000000.00,-3.17,11.22,-7.21
1,Walking,5040950000000.00,-2.34,9.92,-4.4
1,Walking,5041000000000.00,1.23,11.18,-2.91
1,Walking,5041050000000.00,1.84,6.09,2.56
1,Walking,5041100000000.00,3.79,7.31,-0.99
1,Walking,5041150000000.00,2.87,8.73,-0.84
1,Walking,5041200000000.00,4.48,10.5,0.65
1,Walking,5041250000000.00,6.05,10.5,0.04
1,Walking,5041300000000.00,9.7,11.07,1.76
1,Walking,5041350000000.00,13.76,12.07,4.67
1,Walking,5041400000000.00,6.05,15.21,-1.18
1,Walking,5041450000000.00,0.8,19.57,-8.73
1,Walking,5041500000000.00,-5.43,14.14,2.03
1,Walking,5041550000000.00,-0.46,5.83,-2.26
1,Walking,5041600000000.00,2.34,0.15,-0.57
1,Walking,5041650000000.00,-3.36,1.38,-1.69
1,Walking,5041700000000.00,-8.12,4.48,-2.03
1,Walking,5041750000000.00,18.54,19.11,2.83
1,Walking,5041800000000.00,9.38,7.12,-0.5
1,Walking,5041850000000.00,2.83,14.02,-0.42
1,Walking,5041900000000.00,-5.56,13.72,-5.2
1,Walking,5041950000000.00,-4.37,10.69,-0.57
1,Walking,5042000000000.00,-0.89,11.69,-1.8
1,Walking,5042050000000.00,3.26,7.97,-1.69
1,Walking,5042100000000.00,4.48,5.56,-1.69
1,Walking,5042150000000.00,5.18,7.55,-2.11
1,Walking,5042200000000.00,6.09,11.03,2.53
1,Walking,5042250000000.00,7.55,12.41,2.76
1,Walking,5042300000000.00,11.45,13.82,1.31
1,Walking,5042350000000.00,8.43,12.72,2.07
1,Walking,5042400000000.00,5.75,17.92,-0.91
1,Walking,5042450000000.00,-1.08,19.57,-8.5
1,Walking,5042500000000.00,-6.43,8.62,2.87
1,Walking,5042550000000.00,-0.99,3.02,-2.41
1,Walking,5042600000000.00,1.33,-0.04,-1.73
1,Walking,5042650000000.00,-6.4,1.95,-3.76
1,Walking,5042700000000.00,5.41,13.21,9.77
